code,ticker,name,price,ma50,ma150,ma200,price_to_52w_low_pct,price_to_52w_high_pct,estimated_52w_low,estimated_52w_high,price_above_ma50_pct,ma50_above_ma150_pct,ma150_above_ma200_pct,futu_filter_price_gt_ma50,futu_filter_ma50_gt_ma150,futu_filter_ma150_gt_ma200,futu_filter_gt_30_pct_above_52w_low,futu_filter_within_25_pct_of_52w_high
US.KUBTY,KUBTY,久保田(ADR),91.46,83.491,78.256,73.997,74.442,-15.287,52.43003405,107.9645391,9.544741349,6.689582907,5.755638742,True,True,True,True,True
US.KVHI,KVHI,KVH通信,10.98,8.994,7.21,6.817,117.857,-4.104,5.040003305,11.44990406,22.08138759,24.74341193,5.764999267,True,True,True,True,True
US.KW,KW,Kennedy-Wilson,11.01,10.857,9.849,9.38,94.566,-0.676,5.658748188,11.08493415,1.409229069,10.23454158,5,True,True,True,True,True
US.KYMR,KYMR,Kymera Therapeutics,84.903,83.522,76.436,68.953,202.574,-17.57,28.06024311,103.0001213,1.653456574,9.270500811,10.8523197,True,True,True,True,True
US.KYOCY,KYOCY,京瓷(ADR),18.796,16.594,15.27,14.792,77.655,-2.712,10.58005685,19.31995724,13.26985657,8.67059594,3.231476474,True,True,True,True,True
US.KYSEY,KYSEY,KYUSHU ELECTRIC POWER CO INC UNSP ADR EACH REPR 1 SH,12,11.428,10.353,10.305,44.752,-14.651,8.290040898,14.05991869,5.005250263,10.38346373,0.4657933042,True,True,True,True,True
US.KYTX,KYTX,Kyverna Therapeutics,10.845,9.038,8.268,7.292,426.456,-20.665,2.060001216,13.66988088,19.99336136,9.31301403,13.38453099,True,True,True,True,True
US.KZIA,KZIA,Kazia Therapeutics,13.74,9.981,8.546,8.355,324.074,-21.034,3.240000566,17.39989363,37.66155696,16.79148139,2.286056254,True,True,True,True,True
US.KZR,KZR,Kezar Life Sciences,7.29,7.129,6.427,5.808,106.316,-3.443,3.533414762,7.549944592,2.25838126,10.92266999,10.6577135,True,True,True,True,True
US.LAMR,LAMR,拉马尔户外广告,148.44,134.582,128.517,126.264,38.28,-6.459,107.3474111,158.6897724,10.29706796,4.719220025,1.784356586,True,True,True,True,True
US.LAR,LAR,Lithium Argentina AG,9.89,8.286,6.683,5.846,478.368,-17.924,1.709983955,12.0498075,19.35795317,23.98623373,14.31748204,True,True,True,True,True
US.LASLY,LASLY,联拓集团,0,0,0,0,9900,0,0,0,,,,True,True,True,True,True
US.LASR,LASR,nLIGHT,80.53,67.711,49.399,43.977,561.709,-7.383,12.17000222,86.94948012,18.9319313,37.06957631,12.32917207,True,True,True,True,True
US.LBRT,LBRT,Liberty Energy,33.32,30.149,23.227,20.255,239.249,-3.358,9.82169439,34.47776329,10.51776178,29.80152409,14.67292027,True,True,True,True,True
US.LCUT,LCUT,生活时光品牌家具,7.33,5.825,4.316,4.197,157.579,-10.032,2.845728883,8.147341277,25.83690987,34.96292864,2.835358589,True,True,True,True,True
US.LEA,LEA,李尔,139.01,124.201,117.928,113.851,65.164,-2.067,84.16483011,141.9439821,11.92341447,5.319347398,3.580996214,True,True,True,True,True
US.LECO,LECO,林肯电气,265.955,258.792,253.187,249.251,42.863,-13.929,186.1608674,308.9948996,2.767859903,2.213778749,1.579131077,True,True,True,True,True
US.LFIN,LFIN,Longfin Corp.,0,0,0,0,9900,0,0,0,,,,True,True,True,True,True
US.LFMDP,LFMDP,LIFEMD INC PFD SER A 8.875%,23.874,23.211,22.426,22.385,35.323,-0.939,17.64223377,24.10030183,2.856404291,3.50040132,0.183158365,True,True,True,True,True
US.LFST,LFST,LifeStance Health,7.827,6.891,6.652,6.276,109.275,-11.958,3.740054952,8.890075191,13.58293426,3.59290439,5.991077119,True,True,True,True,True
US.LFUS,LFUS,美国力特保险丝,456.19,374.638,312.946,298.862,128.63,-5.735,199.5319949,483.9441999,21.76821358,19.71330517,4.712542913,True,True,True,True,True
US.LGND,LGND,Ligand Pharmaceuticals,215.99,215.279,200.891,190.986,118.414,-12.688,98.89018103,247.3772219,0.3302690927,7.162092876,5.186244018,True,True,True,True,True
US.LGRDY,LGRDY,LEGRAND SA UNSPON ADR EACH REPR 0.20 ORD,36.06,33.642,32.402,32.187,53.301,-4.879,23.52235145,37.90960987,7.187444266,3.826924264,0.6679715413,True,True,True,True,True
US.LICH,LICH,LIVECHAIN INC,0.012,0.011,0.008,0.007,1060,-16.546,0.001034482759,0.01437917895,9.090909091,37.5,14.28571429,True,True,True,True,True
US.LINC,LINC,林肯教育服务,51.04,40.994,29.983,27.747,195.199,-4.598,17.29003147,53.49992663,24.50602527,36.72414368,8.05852885,True,True,True,True,True
US.LIND,LIND,Lindblad Expeditions,19.43,18.464,16.044,15.358,97.258,-13.025,9.850044105,22.3397528,5.231802426,15.08352032,4.466727438,True,True,True,True,True
US.LION,LION,Lionsgate Studios,12.715,10.877,8.923,8.317,129.576,-2.152,5.53847092,12.99464476,16.89804174,21.89846464,7.286281111,True,True,True,True,True
US.LITE,LITE,Lumentum,1001.31,812.56,510.975,418.272,1309.501,-7.771,71.04003474,1085.678041,23.22905385,59.02147855,22.16332913,True,True,True,True,True
US.LIVN,LIVN,LivaNova,72.11,63.98,61.95,59.699,75.813,-1.623,41.01516953,73.29965337,12.70709597,3.276836158,3.770582422,True,True,True,True,True
US.LKHLY,LKHLY,中国龙工(ADR),18.15,15.799,11.383,10.493,125.987,-0.765,8.031435437,18.28991787,14.88068865,38.79469384,8.48184504,True,True,True,True,True
US.LMED,LMED,LataMed AI Corp,2.505,1.509,0.911,0.901,585.268,-1.377,0.3655504124,2.539975462,66.00397614,65.64215148,1.109877913,True,True,True,True,True
US.LNKB,LNKB,Linkbancorp(已退市),8.69,8.581,8.08,7.817,36.492,-8.627,6.366673505,9.510468081,1.270248223,6.20049505,3.36446207,True,True,True,True,True
US.LNTH,LNTH,Lantheus,95.57,81.964,69.411,65.948,102.264,-2.747,47.25012854,98.26946212,16.59997072,18.08502975,5.251106933,True,True,True,True,True
US.LOCO,LOCO,El Pollo Loco,13.53,13.44,11.531,11.195,52.536,-14.905,8.870037237,15.89987661,0.6696428571,16.55537247,3.001339884,True,True,True,True,True
US.LOGC,LOGC,ContextLogic,8.65,8.361,7.935,7.872,35.156,-5.361,6.400011838,9.139995139,3.456524339,5.368620038,0.800304878,True,True,True,True,True
US.LONA,LONA,LeonaBio,11.09,9.141,6.412,5.788,344.355,-21.604,2.49575227,14.1461299,21.32151843,42.56082346,10.78092605,True,True,True,True,True
US.LPG,LPG,Dorian LPG,41.02,35.647,30.19,29.932,118.862,-1.417,18.74240389,41.60960815,15.07279715,18.0755217,0.8619537619,True,True,True,True,True
US.LQDA,LQDA,Liquidia,58.97,39.333,34.81,32.224,397.637,-1.288,11.85000311,59.73944404,49.92499936,12.9933927,8.025074479,True,True,True,True,True
US.LQDT,LQDT,Liquidity Services,33.12,32.492,30.086,29.135,52.838,-14.705,21.67000353,38.82994314,1.932783454,7.997075052,3.264115325,True,True,True,True,True
US.LRCX,LRCX,泛林集团,299.46,246.473,205.744,182.476,279.486,-0.841,78.91200202,301.9998185,21.49809513,19.79596003,12.75126592,True,True,True,True,True
US.LRDC,LRDC,LAREDO OIL INC,0.91,0.806,0.721,0.624,408.379,-1.086,0.1790003128,0.9199911034,12.90322581,11.78918169,15.54487179,True,True,True,True,True
US.LSAK,LSAK,Lesaka Technologies,5.21,4.915,4.533,4.522,43.922,-5.956,3.620016398,5.539960019,6.002034588,8.427090227,0.2432551968,True,True,True,True,True
US.LSBK,LSBK,莱克肖尔万通金控,15.8,15.464,14.799,14.264,46.062,-2.398,10.81732415,16.18819286,2.172788412,4.493546861,3.750701066,True,True,True,True,True
US.LSCC,LSCC,莱迪思半导体,125.17,106.115,87.701,82.17,185.375,-3.63,43.86158563,129.8848189,17.95693352,20.99633984,6.731167093,True,True,True,True,True
US.LSRCY,LSRCY,Lasertec半导体(ADR),51.705,49.53,42.028,37.287,173.426,-13.333,18.91005245,59.65938593,4.391278013,17.85000476,12.71488723,True,True,True,True,True
US.LSTR,LSTR,莱帝运输,169.02,166.382,149.423,143.553,44.193,-13.83,117.2178955,196.147151,1.585508048,11.34965835,4.089082081,True,True,True,True,True
US.LTRX,LTRX,创力,6.381,6.045,5.777,5.356,200.99,-22.56,2.120003987,8.239927686,5.558312655,4.639086031,7.86034354,True,True,True,True,True
US.LUCN,LUCN,LUCENT INC,8.69,8.634,8.172,7.448,334.5,-5.543,2,9.199953418,0.6485985638,5.653450808,9.720730397,True,True,True,True,True
US.LUNR,LUNR,Intuitive Machines,36.56,23.27,17.419,15.506,370.179,-1.798,7.775761997,37.22938433,57.11216158,33.58975831,12.33715981,True,True,True,True,True
US.LWLG,LWLG,Lightwave Logic,14.897,10.449,6.291,5.502,1528.118,-20.369,0.9149828207,18.70753852,42.56866686,66.0944206,14.34023991,True,True,True,True,True
US.LXP,LXP,LXP Industrial Trust,51.49,48.882,48.036,46.568,40.89,-2.467,36.54624175,52.79238822,5.335297246,1.761179116,3.152379316,True,True,True,True,True
US.LXRX,LXRX,莱斯康制药,2.321,1.736,1.49,1.414,345.527,-8.252,0.5209560812,2.529755417,33.69815668,16.51006711,5.374823197,True,True,True,True,True
US.LYB,LYB,利安德巴塞尔,73.68,73.464,56.028,54.585,84.511,-12.223,39.93257855,83.93998428,0.2940215616,31.12015421,2.643583402,True,True,True,True,True
US.LYBC,LYBC,LYONS BANCORP INC,52.49,50.808,45.738,43.928,38.079,-0.284,38.01446998,52.63949617,3.310502283,11.08487472,4.120378802,True,True,True,True,True
US.MAC,MAC,马塞里奇房产,22.215,20.39,18.766,18.372,55.679,-1.529,14.26974736,22.55994151,8.950465915,8.653948631,2.144567821,True,True,True,True,True
US.MAKO,MAKO,Mako Mining,7.92,7.186,6.556,6.091,160.529,-9.793,3.039968679,8.779806445,10.21430559,9.609517999,7.634214415,True,True,True,True,True
US.MALRY,MALRY,MINERAL RESOURCES LTD UNSP ADR EA REPR 1 ORD SHS AUD0.00,50.76,42.243,37.291,33.979,324.247,-0.917,11.96472809,51.22977706,20.16192032,13.27934354,9.747196798,True,True,True,True,True
US.MANU,MANU,曼联,19.53,17.473,16.92,16.821,47.73,-1.957,13.22006363,19.91983109,11.77244892,3.268321513,0.5885500268,True,True,True,True,True
US.MAR,MAR,万豪酒店,352.44,343.811,318.05,304.479,39.952,-7.252,251.8291986,379.9974123,2.509809168,8.099669863,4.457121838,True,True,True,True,True
US.MARUY,MARUY,丸红(ADR),374.17,362.379,317.891,296.596,96.931,-12.179,190.0005586,426.0598262,3.253775743,13.99473404,7.179800132,True,True,True,True,True
US.MASI,MASI,麦斯莫医疗,178.37,177.78,155.881,153.561,41.63,-0.351,125.9408317,178.998284,0.3318708516,14.04853703,1.510800268,True,True,True,True,True
US.MATW,MATW,马修国际,27.605,26.319,25.418,24.965,44.545,-9.933,19.0978588,30.64940544,4.886203883,3.54473208,1.814540356,True,True,True,True,True
US.MATX,MATX,Matson,180.375,167.531,140.769,131.48,108.951,-4.874,86.32406641,189.6169291,7.666640801,19.011288,7.064952845,True,True,True,True,True
US.MBBC,MBBC,Marathon Bancorp,15.01,14.151,12.695,12.09,51.615,-4.699,9.90007585,15.75009706,6.070242386,11.46908232,5.004135649,True,True,True,True,True
US.MBIN,MBIN,Merchants Bancorp,45.29,45.115,38.925,37.117,58.865,-9.879,28.50848204,50.25465763,0.387897595,15.90237636,4.871083331,True,True,True,True,True
US.MBINP,MBINP,MERCHANTS BANCORP 7.00% NON CUM PER PREF STK SER A,24.98,24.806,23.784,23.294,59.083,-0.159,15.70249492,25.01978145,0.7014431992,4.297006391,2.103545978,True,True,True,True,True
US.MBKL,MBKL,MBT BANCSHARES INC,26.4,25.685,21.475,20.585,38.084,-3.716,19.11879725,27.4188858,2.78372591,19.60419092,4.323536556,True,True,True,True,True
US.MBX,MBX,MBX Biosciences,35.54,31.36,30.323,26.22,276.882,-22.486,9.43000727,45.84978197,13.32908163,3.419846321,15.64836003,True,True,True,True,True
US.MCARY,MCARY,Mercari软件(ADR),12.255,11.474,9.375,9.054,78.905,-2.35,6.850004192,12.5499232,6.806693394,22.38933333,3.545394301,True,True,True,True,True
US.MCB,MCB,Metropolitan Bank,88.09,85.281,81.496,79.83,42.103,-9.709,61.99024651,97.56232626,3.293816911,4.644399725,2.086934736,True,True,True,True,True
US.MCBS,MCBS,MetroCity Bankshares,31.715,30.108,27.913,27.892,31.562,-5.806,24.10650492,33.66987282,5.33745184,7.863719414,0.07529040585,True,True,True,True,True
US.MCCK,MCCK,MESTEK INC,68.27,67.419,57.538,51.766,109.996,-4.517,32.51014305,71.49963868,1.262255447,17.17299871,11.15017579,True,True,True,True,True
US.MCEM,MCEM,MONARCH CEMENT COMPANY,289.92,258.93,238.78,235.992,43.853,-0.027,201.5390711,289.9982995,11.96848569,8.438730212,1.18139598,True,True,True,True,True
US.MCHP,MCHP,微芯科技,96.01,76.7,70.019,68.613,100.837,-9.347,47.80493634,105.9093466,25.17601043,9.541695825,2.049174355,True,True,True,True,True
US.MCHPP,MCHPP,MICROCHIP TECHNOLOGY DEP SHS REPSTG 1/20TH PFD CONV SER A,81.42,66.578,62.105,61.171,78.665,-7.477,45.57132063,87.99974061,22.29264922,7.202318654,1.526867306,True,True,True,True,True
US.MCW,MCW,Mister Car Wash,7.085,7.009,6.1,5.97,53.687,-7.867,4.610019065,7.689969935,1.08432016,14.90163934,2.177554439,True,True,True,True,True
US.MCY,MCY,默邱利通用,98.77,92.772,89.379,86.251,70.096,-3.516,58.06720911,102.3693048,6.46531281,3.796193737,3.626624619,True,True,True,True,True
US.MD,MD,Pediatrix Medical,23.45,21.576,21.157,19.873,98.057,-6.162,11.84002585,24.98987617,8.685576567,1.980432008,6.461027525,True,True,True,True,True
US.MDU,MDU,MDU Resources,22.535,21.514,20.433,19.444,45.122,-1.936,15.52831411,22.97989068,4.745746955,5.290461508,5.086401975,True,True,True,True,True
US.MDV,MDV,Modiv Industrial,17.85,15.476,14.681,14.521,37.485,-1.108,12.98323453,18.04999393,15.33988111,5.415162455,1.101852489,True,True,True,True,True
US.MDVT,MDVT,MIDDLEBURY NATIONAL CORP,48.68,45.621,42.568,40.082,56.287,-6.491,31.1478242,52.05916008,6.705245391,7.172054125,6.202285315,True,True,True,True,True
US.MEC,MEC,Mayville Engineering,25.595,20.363,18.784,17.691,111.528,-9.06,12.10005295,28.14493072,25.69366007,8.40609029,6.178282743,True,True,True,True,True
US.MEOH,MEOH,梅思恩,62.94,58.878,47.179,44.436,103.036,-5.707,30.99942867,66.74938755,6.899011515,24.79704953,6.172922855,True,True,True,True,True
US.MFBP,MFBP,M & F BANCORP INC,25.1,24.081,20.758,20.094,41.587,-7.002,17.72761624,26.98982774,4.231551846,16.00828596,3.304468996,True,True,True,True,True
US.MFG,MFG,瑞穗金融,8.91,8.279,7.866,7.503,77.792,-13.305,5.011474082,10.27740931,7.621693441,5.250444953,4.838064774,True,True,True,True,True
US.MFGI,MFGI,MERCHANTS FINANCIAL GROUP INC,37,34.367,29.166,27.852,53.224,0,24.14765311,37,7.661419385,17.8324076,4.717794054,True,True,True,True,True
US.MG,MG,Mistras Group,16.93,16.425,13.925,12.775,134.487,-13.427,7.220016461,19.55575064,3.074581431,17.95332136,9.001956947,True,True,True,True,True
US.MGA,MGA,曼格纳国际,63.69,58.417,53.98,51.51,89.019,-7.51,33.69502537,68.86149854,9.026482017,8.219711004,4.795185401,True,True,True,True,True
US.MGLD,MGLD,The Marygold Companies,1.13,1.121,1.053,1.026,76.094,-18.115,0.641702727,1.379984124,0.8028545941,6.457739791,2.631578947,True,True,True,True,True
US.MGNX,MGNX,Macrogenics,4.035,3.133,2.145,2.025,240.506,-6.271,1.185001145,4.304964312,28.79029684,46.06060606,5.925925926,True,True,True,True,True
US.MGRT,MGRT,美华创富,132,67.8,26.774,21.011,8699.413,-22.352,1.500100063,169.9979394,94.69026549,153.2307462,27.42848984,True,True,True,True,True
US.MGTX,MGTX,MeiraGTx Holdings,9.95,8.883,8.302,8.188,106.645,-16.033,4.81502093,11.84989341,12.01170776,6.998313659,1.392281387,True,True,True,True,True
US.MGYOY,MGYOY,MOL HUNGARIAN OIL & GAS PLC SPON ADR EA 0.5 ORD SHS SER 'A',6.39,6.38,5.392,5.125,65.974,-13.531,3.850000603,7.389931652,0.1567398119,18.32344214,5.209756098,True,True,True,True,True
US.MIDD,MIDD,The Middleby,147.29,142.418,141.792,140.13,32.909,-13.072,110.8201852,169.439076,3.420915895,0.4414917626,1.186041533,True,True,True,True,True
US.MIELY,MIELY,三菱电机(ADR),81.628,73.001,64.945,61.212,110.326,-5.083,38.81022793,85.9993468,11.81764633,12.40434214,6.098477423,True,True,True,True,True
US.MINDP,MINDP,"MIND Technology, Inc.",13.3,12.632,11.204,10.958,90,-19.879,7,16.59989266,5.288157061,12.74544805,2.244935207,True,True,True,True,True
US.MIRM,MIRM,Mirum Pharmaceuticals,110.27,95.463,86.381,82.142,157.099,-4.104,42.89009292,114.9891549,15.51072143,10.51388616,5.160575589,True,True,True,True,True
US.MITSY,MITSY,三井物产(ADR),776.36,759.033,647.466,603.711,100.092,-7.077,388.0015193,835.4874466,2.282772949,17.23132952,7.247673142,True,True,True,True,True
US.MKSI,MKSI,MKS仪器,312.33,258.19,207.152,183.104,291.107,-4.438,79.85794169,326.8349344,20.9690538,24.63794701,13.13351975,True,True,True,True,True
US.MLAB,MLAB,Mesa Laboratories,101.94,92.815,85.069,80.6,84.955,-15.945,55.11610932,121.2777348,9.831385013,9.105549613,5.544665012,True,True,True,True,True
US.MLI,MLI,木勒工业,139.655,122.165,116.971,111.418,95.079,-1.31,71.58894602,141.5087648,14.31670282,4.440416855,4.983934373,True,True,True,True,True
US.MLR,MLR,Miller Industries,47.29,46.391,41.975,41.623,41.972,-5.211,33.30938495,49.88975514,1.937875881,10.52054795,0.8456862792,True,True,True,True,True
US.MMSMY,MMSMY,三井金属(ADR),61.14,46.013,32.609,27.028,1047.091,-8.746,5.330004333,66.99980275,32.87549171,41.10521635,20.64895664,True,True,True,True,True
US.MNAT,MNAT,MARQUETTE NATIONAL CORP,32.55,32.229,30.042,28.956,30.186,-1.839,25.00268846,33.15980889,0.9959973937,7.279808268,3.750518027,True,True,True,True,True
US.MNBO,MNBO,MNB HLDGS CORP,55,34.69,28.979,28.063,134.042,-15.384,23.50005555,64.99952728,58.54713174,19.70737431,3.264084382,True,True,True,True,True
US.MNPP,MNPP,MERCHANTS NATIONAL PROPERTIES INC,2135,1972.761,1783.485,1724.866,33.354,-0.668,1601.001845,2149.357709,8.223956171,10.6127049,3.398466895,True,True,True,True,True
US.MNST,MNST,怪物饮料,85.555,76.398,75.922,72.909,47.28,-3.621,58.09003259,88.76933772,11.98591586,0.6269592476,4.132548794,True,True,True,True,True
US.MNTHY,MNTHY,MINTH GRP ADR EA REPR 20 ORD SHS,101.13,93.399,91.789,89.355,105.548,-14.467,49.20018682,118.2350672,8.27739055,1.754022813,2.723966202,True,True,True,True,True
US.MOD,MOD,摩丁制造,292.46,233.559,186.019,174.936,238.163,-0.542,86.48491999,294.0537714,25.21889544,25.55652917,6.335459825,True,True,True,True,True
US.MOG.A,MOG.A,Moog-A,312.11,306.584,273.175,254.156,83.247,-11.798,170.3220244,353.8581892,1.802442398,12.22988927,7.483199295,True,True,True,True,True
US.MOV,MOV,摩凡陀,27.51,25.676,22.436,21.129,96.468,-5.916,14.00228027,29.23982824,7.142857143,14.44107684,6.185810971,True,True,True,True,True
US.MOVE,MOVE,Corvex,21.27,13.043,9.117,8.09,518.515,-17.164,3.438881838,25.67724178,63.07597945,43.06241088,12.6946848,True,True,True,True,True
US.MPC,MPC,马拉松原油,249.8,234.614,202.154,195.583,64.061,-4.514,152.2604397,261.6090317,6.472759511,16.05706541,3.359698951,True,True,True,True,True
US.MPCB,MPCB,MOUNTAIN PACIFIC BANCORP INC,15.5,14.689,12.175,11.692,58.811,-3.125,9.760029217,16,5.521138267,20.64887064,4.131029764,True,True,True,True,True
US.MPFRY,MPFRY,MAPFRE SA UNSP ADR EACH REP 2 ORD,10.42,9.262,8.84,7.797,44.194,0,7.226375577,10.42,12.5026992,4.773755656,13.37693985,True,True,True,True,True
US.MPTI,MPTI,M-tron Industries,78,67.329,60.505,57.235,114.403,-10.581,36.38008797,87.22978338,15.84903979,11.27840674,5.713287324,True,True,True,True,True
US.MPWR,MPWR,Monolithic Power Systems,1614.64,1317.818,1119.368,1052.949,152.88,-3.627,638.5004745,1675.407012,22.52374759,17.72875408,6.307902852,True,True,True,True,True
US.MQBKY,MQBKY,MACQUARIE GROUP LIMITED ADR EACH REPR 1 ORD,178.002,155.306,145.219,144.432,47.669,-0.753,120.5412104,179.3525245,14.61373031,6.946060777,0.5448930985,True,True,True,True,True
US.MRAAY,MRAAY,村田制作所(ADR),20.102,13.872,11.626,10.856,195.62,-2.746,6.799945876,20.66958686,44.9106113,19.31876828,7.092851879,True,True,True,True,True
US.MRAM,MRAM,Everspin Technologies,39.775,14.313,11.722,10.622,624.499,-22.766,5.490000676,51.49933967,177.894222,22.10373656,10.35586519,True,True,True,True,True
US.MRCY,MRCY,Mercury Systems,94.345,81.391,80.881,77.882,114.371,-9.143,44.01015063,103.8389997,15.91576464,0.630556002,3.850697209,True,True,True,True,True
US.MRTN,MRTN,马尔登运输,15.47,13.75,12.274,12.052,67.15,-2.335,9.255160036,15.83986075,12.50909091,12.02541959,1.842017922,True,True,True,True,True
US.MRVI,MRVI,Maravai LifeSciences,4.33,3.454,3.437,3.228,117.336,-13.413,1.992306843,5.00075069,25.36189925,0.4946173989,6.474597274,True,True,True,True,True
US.MRVL,MRVL,迈威尔科技,182.225,126.137,98.494,92.668,211.666,-5.191,58.4680395,192.2022171,44.46593783,28.06566897,6.2869599,True,True,True,True,True
US.MRX,MRX,Marex Group,57.93,46.344,39.92,38.461,109.371,-1.16,27.6685883,58.60987454,25,16.09218437,3.793453108,True,True,True,True,True
US.MS,MS,摩根士丹利,195.215,175.287,172.229,166.275,61.387,-1.156,120.9607961,197.4980778,11.36878377,1.775543027,3.580814915,True,True,True,True,True
US.MSADY,MSADY,MS&AD保险(ADR),27.922,25.701,24.431,24.113,40.665,-1.855,19.84999822,28.44974273,8.641687094,5.198313618,1.318790694,True,True,True,True,True
US.MSBB,MSBB,MERCER BANCORP INC,17.35,16.26,14.944,14.479,33.461,-3.557,13.00005245,17.98990077,6.703567036,8.80620985,3.211547759,True,True,True,True,True
US.MSBI,MSBI,Midland States,26.97,23.659,20.923,19.938,95.952,-5.467,13.76357475,28.52971978,13.99467433,13.07651866,4.940314976,True,True,True,True,True
US.MSGE,MSGE,Madison Square Garden Entertainment,67.85,61.065,55.848,52.24,92.155,-2.884,35.31003617,69.86490383,11.11111111,9.34142673,6.906584992,True,True,True,True,True
US.MSGM,MSGM,Motorsport Games,4.45,4.251,3.483,3.343,111.401,-19.94,2.105004234,5.558331252,4.68125147,22.04995693,4.18785522,True,True,True,True,True
US.MSGS,MSGS,麦迪逊运动,349.55,326.432,278.198,260.554,87.93,-2.201,186.0001064,357.4167425,7.082026272,17.33801106,6.771724863,True,True,True,True,True
US.MSM,MSM,MSC Industrial Direct,107.46,95.274,89.006,88.511,43.686,-1.204,74.78807956,108.7695858,12.79047799,7.042221873,0.5592525223,True,True,True,True,True
US.MSSMY,MSSMY,米思米(ADR),10.625,9.59,8.622,8.39,71.37,-6.449,6.200035012,11.3574414,10.79249218,11.22709348,2.765196663,True,True,True,True,True
US.MSWV,MSWV,MAIN STREET FINANCIAL SERVICES CORP,19.5,18.688,17.606,16.777,58.34,-1.722,12.31527094,19.84167362,4.345034247,6.145632171,4.941288669,True,True,True,True,True
US.MT,MT,安赛乐米塔尔,64.17,56.709,50.606,46.478,119.156,-4.843,29.28051251,67.43592169,13.1566418,12.0598348,8.881621412,True,True,True,True,True
US.MTCPY,MTCPY,港铁公司(ADR),12.88,12.518,11.335,11.065,41.28,-10.617,9.116647792,14.40989897,2.891835757,10.43670049,2.440126525,True,True,True,True,True
US.MTNOY,MTNOY,MTN集团,12.779,11.999,10.783,10.168,100.974,-4.065,6.35853394,13.32047741,6.500541712,11.27701011,6.048387097,True,True,True,True,True
US.MTRN,MTRN,Materion,212.4,164.769,143.635,136.105,189.519,-1.491,73.3630608,215.6148169,28.90774357,14.71368399,5.532493296,True,True,True,True,True
US.MTSI,MTSI,MACOM Technology Solutions,377.735,262.98,212.74,191.804,219.68,-5.771,118.1603478,400.8691592,43.63639821,23.61568111,10.91530938,True,True,True,True,True
US.MTSUY,MTSUY,三菱商事(ADR),37.28,33.183,28.257,26.84,96.52,-0.347,18.97007938,37.40981205,12.34668354,17.4328485,5.279433681,True,True,True,True,True
US.MTW,MTW,马尼托沃克,12.785,12.686,12.561,12.008,40.649,-17.834,9.090004195,15.55996398,0.7803878291,0.9951436988,4.605263158,True,True,True,True,True
US.MTX,MTX,Minerals Technologies,81.27,72.004,66.02,64.907,53.895,-3.64,52.80873323,84.33997509,12.86872952,9.063920024,1.71476112,True,True,True,True,True
US.MTZ,MTZ,MasTec,433.77,353.583,270.213,250.202,198.205,-1.735,145.4603377,441.4287895,22.67840931,30.85343784,7.997937666,True,True,True,True,True
US.MU,MU,美光科技,788,479.867,358.876,303.986,768.377,-3.779,90.74399713,818.9480467,64.21216712,33.71387332,18.05675261,True,True,True,True,True
US.MUFG,MUFG,三菱日联金融,18.505,17.5,16.922,16.468,42.308,-8.14,13.0034854,20.14478554,5.742857143,3.415671906,2.756861793,True,True,True,True,True
US.MUR,MUR,墨菲石油,38.975,38.621,33.296,31.252,98.823,-10.071,19.60286285,43.3397458,0.9165997773,15.99291206,6.540381416,True,True,True,True,True
US.MUSA,MUSA,Murphy USA,580.99,508.525,432.587,420.082,69.092,-4.727,343.5940198,609.8160024,14.25003687,17.5543879,2.976799768,True,True,True,True,True
US.MUX,MUX,McEwen,24.9,22.649,21.713,19.534,248.251,-16.161,7.150015362,29.69978172,9.938628637,4.310781559,11.15490939,True,True,True,True,True
US.MVLY,MVLY,MISSION VALLEY BANCORP (SUN VALLEY),18.9,17.721,16.337,15.847,36.298,-1.511,13.86667449,19.1899603,6.653123413,8.471567607,3.092067899,True,True,True,True,True
US.MXCHY,MXCHY,ORBIA ADVANCE CORP S A B DE CV UNSP ADS EACH REPR 2 ORD SHS,2.72,2.338,1.969,1.818,172,-1.09,1,2.749974724,16.33875107,18.7404774,8.305830583,True,True,True,True,True
US.MXL,MXL,MaxLinear,87.825,37.434,23.956,21.942,701.322,-15.771,10.96001358,104.2693134,134.6129187,56.26147938,9.178743961,True,True,True,True,True
US.MYE,MYE,Myers Industries,23.39,21.341,19.793,18.843,103.514,-3.546,11.49306682,24.24990151,9.601237055,7.820946799,5.041660033,True,True,True,True,True
US.MYFW,MYFW,First Western Financial,28.583,26.174,25.22,24.519,42.13,-4.725,20.11046225,30.0005248,9.203790021,3.782712133,2.8590073,True,True,True,True,True
US.MYRG,MYRG,MYR Group,470,328.799,265.954,246.345,204.108,-2.075,154.5503571,479.9591524,42.94447368,23.63002625,7.959974832,True,True,True,True,True
US.NATL,NATL,NCR Atleos,44.99,44.27,40.428,39.824,90.959,-7.237,23.56003121,48.49994071,1.626383555,9.503314534,1.516673363,True,True,True,True,True
US.NBIS,NBIS,NEBIUS,229.74,138.298,112.281,105.051,561.578,-1.724,34.72606405,233.7701982,66.11953897,23.17132908,6.88237142,True,True,True,True,True
US.NBN,NBN,东北银行,119.17,117.21,107.252,106.384,50.809,-12.122,79.02048286,135.6084572,1.672212269,9.284675344,0.8159121672,True,True,True,True,True
US.NBR,NBR,纳伯斯实业,103.44,87.248,67.308,59.912,344.52,-2.23,23.27004409,105.7993249,18.5585916,29.62500743,12.34477233,True,True,True,True,True
